Recency,Frequency,Monetary,Segment_Label,R_Next_3Months,Churn
53,2,542.102160973943,0,1,2
25,7,2297.904755620896,3,0,0
15,6,1755.5908853585513,3,1,2
19,11,2997.8322944100723,2,1,2
4,12,2814.3203865455653,2,1,2
4,11,2769.108173983629,2,0,0
129,1,328.844422958148,0,1,1
7,13,4090.246548997082,2,1,2
22,16,3965.1337526319553,1,1,2
18,11,3167.8039062935754,2,1,2
37,4,826.9481981548117,0,1,2
56,6,1182.715104167207,3,1,2
50,3,1052.151927996161,3,1,2
11,17,5438.795796303814,4,1,2
15,16,4984.540986037073,4,1,2
53,1,336.048135497445,0,0,0
14,15,3929.2601040564796,2,1,2
14,11,3105.9827850073702,2,1,2
15,10,2512.267679416513,2,1,2
8,13,2884.96535329791,2,1,2
158,3,977.439845818642,0,0,3
10,13,4019.395378838876,2,0,0
132,4,1429.559260042833,3,1,1
19,13,2899.868218841202,2,1,2
25,14,3243.4920136407304,2,1,2
6,10,3112.270624289913,2,1,2
17,3,761.058429630142,3,1,2
38,11,2917.6815513198108,2,0,0
67,8,2458.312556503568,3,1,2
42,3,890.755384949106,0,0,0
6,4,396.6640643596541,3,1,2
54,12,2919.1008983784614,2,1,2
3,3,961.553524792947,3,1,2
30,13,3329.463413654039,2,1,2
15,4,621.9325268024004,3,0,0
7,11,3347.4226119555574,2,1,2
28,14,3345.03215501777,2,1,2
58,2,598.1647150850283,0,1,2
20,6,1614.8598862501722,3,1,2
40,14,4971.095588063395,1,1,2
10,1,131.291233035719,3,1,2
5,14,3363.5340442750335,2,1,2
19,8,1990.8205577912613,3,1,2
6,17,3957.4217148806165,1,1,2
15,8,2673.325533832787,2,1,2
30,5,743.550619813862,3,1,2
51,12,2770.3427239783855,2,1,2
14,12,3772.282360723244,2,1,2
136,1,87.6349353463642,0,0,3
10,10,2060.164245231245,3,1,2
10,4,914.373364804164,3,1,2
34,17,4761.557018545783,4,1,2
29,6,1341.6713271297547,3,1,2
13,9,1484.0273255736386,3,1,2
62,8,2033.701689101605,3,1,2
29,11,3574.374642814356,2,1,2
178,2,733.01866955436,0,0,3
7,11,3425.4710569038307,2,1,2
15,13,2536.0675694392557,2,1,2
16,12,3800.1567798525607,2,1,2
77,6,1305.9919160478528,3,1,2
64,5,1017.7928467429219,3,1,2
76,2,692.919785487338,0,0,0
62,4,499.4390757591689,0,1,2
17,10,1872.3690758479615,3,1,2
86,2,290.600968477102,0,1,2
27,6,1931.772503882405,3,1,2
45,7,1689.1865984154692,3,1,2
3,12,3446.428115984963,2,1,2
21,5,1446.529650217527,3,1,2
38,3,1116.392287893173,3,1,2
20,11,3586.0472221824757,2,1,2
43,9,2385.3304752188733,3,1,2
24,9,2316.183956426098,3,1,2
3,6,866.5045913533597,3,1,2
161,1,265.199257696864,0,0,3
66,11,2923.073106683002,2,1,2
3,16,4097.264906357265,1,1,2
34,9,2432.5342981574217,3,1,2
19,10,2253.8382949382217,3,1,2
4,11,2968.3838119006737,2,1,2
2,14,4009.2436804634067,2,1,2
13,12,3569.1834605140652,2,1,2
127,2,323.610359722564,0,0,3
29,6,2244.189614106549,3,1,2
54,6,1755.89676066452,3,1,2
14,11,3424.756901230057,2,1,2
138,6,2253.493860785433,3,1,1
81,2,686.755375664198,0,0,0
6,11,2832.079616915724,2,1,2
15,5,1852.851918442846,3,0,0
35,4,1199.0316031109269,3,1,2
5,10,2671.481891959509,2,1,2
81,14,3438.67467836998,2,1,2
38,5,1714.1389270597874,3,1,2
27,8,2054.9708445409974,3,1,2
15,6,2263.395106277808,3,1,2
29,10,2743.854437279049,2,1,2
42,5,1250.1451159743715,3,0,0
42,13,3129.8501882789587,2,1,2
16,18,4953.833996849754,4,1,2
0,14,4154.76393194701,2,1,2
48,6,2527.14496285142,3,0,0
0,12,3488.156488840261,2,1,2
65,7,1718.9583220934817,3,1,2
62,6,1295.7312083769384,3,1,2
55,6,2097.71267365735,3,1,2
130,2,512.507800738607,0,0,3
24,5,1429.6309510185479,3,1,2
21,9,2085.927902922448,3,1,2
27,6,2311.848396196143,3,1,2
8,16,4770.426599219542,4,1,2
31,6,1869.2224076685989,3,0,0
67,2,742.540178984941,0,1,2
17,9,2793.9702415667057,2,1,2
47,1,306.102552509851,0,1,2
40,4,904.3468585872334,0,1,2
5,14,4541.084699136346,1,1,2
58,2,754.198887496514,0,0,0
17,11,2507.45401585874,2,1,2
37,8,1850.8163846555747,3,1,2
18,15,4206.334902369916,2,1,2
4,14,3600.0400077048093,2,1,2
24,6,1876.651651894072,3,0,0
1,4,1231.778153372918,3,1,2
41,6,1843.852959628481,3,0,0
43,10,2222.0935820605187,3,1,2
17,6,1751.806201623123,3,1,2
21,5,1818.3649850582951,3,1,2
5,13,3520.211375291096,2,1,2
77,2,652.30274742298,0,1,2
25,7,1896.2201519291077,3,1,2
12,12,3321.527956413403,2,1,2
2,8,1866.4096676571644,3,1,2
29,10,2208.3782026074136,3,1,2
27,2,546.3471079135151,3,0,0
183,3,1105.824339808038,0,1,1
54,4,974.2798021140841,0,0,0
157,5,1233.4795313346965,0,1,1
29,10,2740.809275263602,2,1,2
26,14,3604.7570135637798,2,0,0
3,10,2737.155584750781,2,1,2
35,9,2585.700527088924,3,1,2
65,10,3438.778108201566,3,1,2
24,15,3108.8117482255093,2,1,2
5,10,2132.023927288313,3,1,2
14,2,935.6406158167761,3,1,2
1,7,1796.5462927771478,3,1,2
23,5,930.2225856584237,3,1,2
26,7,2368.001460380493,3,1,2
83,3,803.382718050226,0,1,2
2,5,1529.553983200568,3,1,2
40,6,1560.919973713047,3,1,2
23,4,925.558707809718,3,1,2
18,10,2428.365751022001,3,1,2
41,4,1138.462286538044,3,1,2
106,3,968.471321055284,0,1,1
53,5,1155.299858755415,3,0,0
21,10,2765.098069263763,2,1,2
13,9,2904.244554169445,2,1,2
64,3,1165.119941414536,3,1,2
123,1,279.089354734707,0,0,3
25,13,3958.9845650928683,2,1,2
27,10,2610.790811161576,2,1,2
17,3,644.641199545073,3,1,2
41,10,2473.22830549084,3,1,2
60,6,1306.0828040405738,3,0,0
9,4,1204.325240687285,3,1,2
55,6,2001.5574687624749,3,1,2
29,4,1222.102346542885,3,1,2
0,9,2921.0334168643303,2,1,2
108,1,303.139216152501,0,0,3
69,5,1699.249134625335,3,1,2
25,6,1926.6590443184873,3,1,2
69,3,991.304341483223,0,1,2
37,6,2192.318923950822,3,1,2
8,5,1528.4999693503294,3,1,2
8,13,3687.037335183796,2,1,2
27,6,1207.7711718254766,3,1,2
4,3,933.1466793377439,3,1,2
3,2,775.317136575336,3,1,2
24,7,2609.372705721997,2,1,2
135,3,651.7787178060165,0,1,1
51,14,3625.566811094312,2,1,2
5,16,4235.678620674828,1,1,2
15,14,2879.6223437262315,2,1,2
6,9,2723.3035736195534,2,1,2
2,9,2396.379129371799,3,1,2
21,7,1625.5079323599546,3,1,2
4,9,2470.122516100336,3,1,2
11,14,3357.1493275791354,2,1,2
3,12,3122.3116043364835,2,1,2
15,12,3139.690260351784,2,1,2
49,1,494.326792659228,0,0,0
2,8,2345.437705196583,3,1,2
27,7,1948.0506944385215,3,0,0
2,8,1911.814415849379,3,1,2
43,8,1970.6969049614681,3,1,2
4,7,1917.967966807697,3,1,2
4,7,2214.97551024615,3,1,2
3,8,2323.0765349757057,3,1,2
48,3,610.126406012164,0,1,2
13,10,2953.272347391055,2,1,2
11,13,3510.38971116862,2,1,2
14,3,673.480491186566,3,1,2
38,5,1363.3328498638725,3,1,2
6,10,2694.93465337369,2,1,2
69,2,551.721800566603,0,1,2
51,8,1817.2610551624057,3,1,2
0,3,1035.186617130508,3,1,2
1,5,1064.62329700722,3,1,2
40,8,2132.148002878744,3,1,2
44,8,2409.043461207934,3,1,2
25,11,2764.712742300972,2,0,0
5,13,3670.3889107888,2,1,2
68,7,2164.461954420269,3,1,2
25,6,1465.7881138152106,3,1,2
14,10,3100.0196221905085,2,1,2
22,6,1169.9095864025055,3,1,2
52,6,1412.874672345119,3,1,2
105,2,463.66234028185977,0,0,3
5,14,3256.1307165227945,2,1,2
18,16,4003.0625173396447,1,1,2
25,11,3003.1999203992145,2,1,2
40,8,2169.185241864764,3,1,2
7,5,1341.7266052035238,3,1,2
2,11,2327.971529639468,3,1,2
9,13,3746.572428184847,2,1,2
11,10,2833.1721135086445,2,1,2
1,6,1614.1529333892368,3,1,2
13,9,3125.888680872844,2,1,2
2,16,3977.2817517004164,1,1,2
64,10,2938.367545734849,3,1,2
9,17,4789.468381265989,4,1,2
15,13,3914.218459641088,2,1,2
70,6,1349.57616469498,3,0,0
22,8,2885.005924096983,2,1,2
17,11,2019.1501223439059,3,1,2
139,2,501.5791418737381,0,1,1
99,1,482.924053229018,0,1,1
50,8,2143.289145726481,3,1,2
56,1,417.734244177581,0,0,0
11,16,5128.997180077744,4,1,2
95,1,278.707346816387,0,1,1
45,8,2319.7183806501225,3,1,2
1,6,1636.574255184068,3,1,2
13,11,2363.450099125851,3,1,2
57,5,1451.2385755253708,3,1,2
40,13,3500.9194399595085,2,1,2
0,8,1932.4817392967589,3,1,2
16,6,1583.385931831108,3,1,2
17,5,1563.075542969968,3,1,2
4,13,4019.327992219553,2,1,2
3,11,3054.144248579339,2,1,2
45,2,849.531099056213,0,1,2
99,3,942.850883572892,0,1,1
65,3,842.594319496552,0,1,2
70,6,2023.379603140966,3,1,2
37,10,2977.247399077117,3,1,2
16,11,2488.912071118776,3,1,2
50,11,3003.7447088586705,2,1,2
9,4,1137.759834609125,3,1,2
22,9,2085.4455690770938,3,1,2
52,4,1095.777089294039,3,1,2
22,12,4294.509977624074,2,1,2
48,3,628.7619434220351,0,0,0
6,12,3201.293870688516,2,1,2
4,8,2736.757984685514,2,1,2
32,8,2348.624982106331,3,1,2
22,7,2058.8554391882517,3,1,2
20,7,1881.1949597717671,3,1,2
34,15,4074.5808319427897,2,1,2
21,7,2674.794954773102,2,1,2
22,7,1853.330264145232,3,1,2
28,8,2109.775733416501,3,1,2
34,4,1577.403869392869,3,1,2
33,4,1039.5116677634137,3,1,2
57,7,2278.631556256438,3,1,2
53,4,884.4414229010608,0,0,0
58,7,1935.6058822653417,3,0,0
70,4,1057.482973790856,3,1,2
20,11,2337.153077818845,3,1,2
79,1,432.177516263927,0,0,0
6,13,3368.731622892745,2,1,2
36,4,1258.3968211854356,3,1,2
29,2,496.2796983671489,3,1,2
33,5,1098.6996870986259,3,1,2
106,1,362.608563343101,0,0,3
38,3,684.951515294292,0,1,2
5,8,1809.808783591271,3,1,2
34,5,1450.5451800433739,3,1,2
27,14,4389.857655166391,2,1,2
158,4,893.1486354621554,0,1,1
12,12,3915.867169937083,2,1,2
149,4,617.9976747048162,0,1,1
5,3,740.773374402353,3,1,2
21,8,1612.9304981401813,3,1,2
0,10,3009.3202191923765,2,1,2
12,3,650.6183743074948,3,1,2
6,12,3224.386998485742,2,1,2
45,4,1533.733743943883,3,1,2
37,8,2246.5576970797256,3,1,2
7,10,2959.517845733982,2,1,2
21,17,5355.186990001386,4,1,2
8,9,2742.5466571333136,2,1,2
26,2,591.79773577122,3,1,2
105,1,62.5048508488708,0,1,1
10,5,750.8437231482553,3,1,2
14,12,2570.6552381955967,2,1,2
25,8,2864.503613003088,2,1,2
11,5,1517.075565158159,3,1,2
5,6,1803.0323003383976,3,1,2
3,11,2740.3040447234166,2,1,2
110,3,1098.289269704656,3,0,3
37,12,2768.507595320731,2,1,2
23,15,3914.423783599622,2,1,2
12,13,3377.935498505164,2,1,2
54,3,655.4579045512323,0,0,0
3,8,2170.784770483185,3,1,2
38,13,3242.663222307866,2,1,2
2,9,2010.5657174080761,3,1,2
67,3,994.7732834716039,0,1,2
37,9,2095.3745738129282,3,1,2
50,2,629.6560446681721,0,1,2
142,2,498.998709074435,0,0,3
29,6,1241.748099800042,3,1,2
96,3,993.162014178617,0,0,3
116,3,650.4830706708129,0,1,1
50,13,3495.1925787463188,2,1,2
68,11,2618.528684237468,2,1,2
38,7,2270.879435111861,3,1,2
37,8,2012.7546683500477,3,1,2
7,10,2883.5186919612433,2,1,2
14,9,2572.849710835436,2,1,2
1,6,1165.0826077465222,3,1,2
2,12,2703.573149245302,2,1,2
0,2,797.524522794887,3,1,2
41,4,1265.086835356398,3,0,0
32,13,3618.3331533551686,2,1,2
63,4,876.2122260585706,0,1,2
92,3,1076.955431364878,3,1,1
102,1,296.37089909588,0,0,3
67,3,799.53572380387,0,1,2
6,8,2064.058983556069,3,1,2
39,9,2399.444567853297,3,1,2
9,4,1101.702827538175,3,1,2
1,2,224.0106814262825,3,1,2
6,6,1565.1293041579156,3,1,2
62,2,532.9779745395499,0,0,0
150,2,610.166424404185,0,1,1
23,10,2487.829306535961,3,1,2
4,3,699.7075952575651,3,1,2
19,10,2970.606850204258,2,1,2
21,6,1804.5445759700451,3,1,2
36,12,2863.805479577015,2,1,2
15,14,3849.776230277975,2,0,0
18,8,1829.4091872271442,3,1,2
8,9,2270.2791208144527,3,1,2
6,10,3209.843184622386,2,1,2
13,5,1648.058115230467,3,0,0
4,16,5057.053213128688,4,1,2
20,14,3897.6989221728363,2,1,2
20,9,2242.56137117201,3,0,0
34,3,1143.7123693831,3,0,0
10,6,1539.3263666543385,3,1,2
2,16,4647.724623130986,4,1,2
55,6,1532.252790716998,3,1,2
41,13,4013.6255799324017,2,1,2
38,4,1587.73203414628,3,1,2
11,3,951.309725335335,3,1,2
17,14,4329.459906793519,2,1,2
7,10,2265.066283697602,3,1,2
11,4,1379.211913192714,3,0,0
50,9,2894.9402887689525,3,1,2
28,7,2460.767610657103,3,1,2
5,10,2468.702734411536,3,1,2
16,5,1183.9445096316538,3,0,0
146,3,777.637353400384,0,1,1
5,13,3485.7149603329954,2,1,2
2,9,3410.6548011003997,2,1,2
2,14,3827.69243231623,2,1,2
169,1,89.3141446201289,0,0,3
0,16,3509.5898006508983,1,1,2
163,1,212.594706241762,0,0,3
7,7,2528.014189398103,2,0,0
8,9,1755.0795012742783,3,1,2
5,9,3239.03264068259,2,1,2
0,8,1581.2371063672142,3,1,2
12,10,2640.948362492601,2,1,2
24,7,2113.998801751304,3,1,2
165,3,623.480591207024,0,0,3
70,14,3965.9762448940546,2,1,2
11,9,2624.119042443039,2,1,2
41,9,2551.3653776679485,3,1,2
43,16,3842.537726483242,1,1,2
18,15,3932.3860770911224,2,1,2
123,6,1968.536348330142,3,1,1
81,5,1269.043713253059,3,1,2
5,16,4148.492808823457,1,1,2
112,2,198.7150004103434,0,1,1
0,13,3703.5038130455932,2,1,2
16,3,658.159391729879,3,1,2
31,6,1725.3681291371431,3,1,2
14,8,2662.713115652912,2,1,2
89,4,1143.899113128121,3,1,2
4,14,3338.0386889160964,2,1,2
3,10,2857.0230950736373,2,0,0
94,1,193.891088455544,0,0,3
197,1,212.157373546484,0,0,3
31,7,1753.4693101794755,3,1,2
0,13,3451.067369578922,2,1,2
10,3,424.48657906798314,3,1,2
150,2,614.326677431834,0,1,1
19,4,1423.606126616752,3,1,2
10,7,1350.928070710263,3,1,2
132,1,478.874637811439,0,0,3
84,4,1387.801711349831,3,1,2
3,12,2521.954899604395,2,1,2
0,13,3896.504036558571,2,1,2
42,16,3647.2774568382915,1,0,1
2,7,1729.1253077615177,3,1,2
8,10,3131.2345640308968,2,1,2
5,10,3577.146789718353,2,1,2
24,6,1921.649269060324,3,1,2
9,17,5245.206744245721,4,1,2
129,1,104.804919454717,0,1,1
8,2,494.5710678397277,3,1,2
46,1,240.186572322146,0,0,0
55,6,1224.5020887099058,3,1,2
4,13,3966.975817462729,2,1,2
29,11,3172.309378693036,2,1,2
5,12,4326.276315563122,2,1,2
44,8,1961.5954587700826,3,1,2
4,15,3481.848446522653,2,1,2
45,8,2292.3437723156144,3,1,2
7,8,2452.285072413003,3,1,2
15,15,3744.252736805996,2,1,2
12,8,2480.0487980765574,3,1,2
53,3,1058.142150316186,3,0,0
41,9,2770.7435945550383,3,1,2
58,6,1924.233741181839,3,1,2
5,4,624.0139065528606,3,0,0
60,6,1528.9042731694146,3,1,2
13,5,1053.4768832720058,3,1,2
26,2,506.381476470138,3,0,0
6,15,3767.8124908552595,2,1,2
33,13,4429.846719041346,2,1,2
122,5,1764.87871761369,3,1,1
8,7,2485.068516342631,3,1,2
17,5,1597.6444981000166,3,1,2
23,12,4132.818542153717,2,1,2
148,2,555.787700672739,0,0,3
2,13,2646.924451492545,2,1,2
58,4,1104.6720863620951,3,0,0
184,3,1024.256135316529,0,0,3
30,11,2537.9610389492514,2,1,2
8,12,3031.588472261539,2,1,2
48,7,2460.275681413043,3,0,0
49,12,3200.4869619386113,2,1,2
58,2,595.339018222949,0,1,2
9,9,2753.636701438453,2,1,2
111,5,1330.3269476872442,3,0,3
54,11,2316.0754725000634,3,1,2
23,13,4478.206385292311,2,1,2
2,14,4591.845035607831,1,1,2
7,16,4340.691294532541,1,1,2
21,8,1684.792209230487,3,1,2
8,8,2507.587516658111,2,1,2
27,4,1060.575110629324,3,1,2
13,17,4433.1128778447355,1,0,1
60,5,1589.098792405161,3,1,2
19,11,2592.2010096186623,2,1,2
148,3,1103.653211350598,0,1,1
51,7,2388.686503170296,3,1,2
61,5,1163.3104948326325,3,0,0
14,14,3564.9556430961084,2,1,2
35,4,1222.0341147010392,3,1,2
131,4,859.3943329211979,0,1,1
31,6,1756.228747616019,3,1,2
8,9,2395.647044745736,3,1,2
4,6,985.860263932047,3,1,2
48,17,3618.756136856011,1,0,1
21,11,3459.6355652606057,2,1,2
84,1,116.102322774378,0,0,0
27,4,1243.9041303959034,3,0,0
28,15,4705.124017708218,1,1,2
15,13,3884.058645987249,2,1,2
6,3,896.6272496616609,3,0,0
182,2,220.02696346268,0,0,3
6,11,3691.243162382236,2,1,2
5,13,4184.346383922688,2,1,2
3,19,5956.477238408979,4,1,2
125,6,1815.816206380743,3,1,1
50,12,3012.093288575216,2,1,2
82,1,93.1882928461667,0,1,2
50,13,3733.964192614205,2,1,2
11,10,2706.04987985553,2,1,2
179,1,202.480549266657,0,0,3
65,4,1256.186381122461,3,1,2
137,4,1134.2344486460029,3,1,1
3,12,3724.443437696537,2,1,2
41,4,1231.4681926632963,3,1,2
23,6,1566.7270834621318,3,1,2
10,12,3447.448969693234,2,1,2
22,9,2205.220532677925,3,1,2
95,6,1410.0127534764556,3,1,1
97,2,594.950437013682,0,0,3
0,14,4247.559540607219,2,1,2
51,6,1447.2807464011878,3,1,2
18,8,2496.5304905136554,3,1,2
36,7,1983.061029614833,3,1,2
51,7,1623.688359398826,3,0,0
11,6,1694.066936181834,3,1,2
25,5,1424.0481127158569,3,0,0
12,11,2777.9401323117895,2,1,2
0,10,2996.452384340796,2,1,2
3,10,2619.9145788294977,2,1,2
31,11,3343.534698275851,2,1,2
14,12,2938.1279538848166,2,1,2
6,8,2232.210731737695,3,1,2
15,9,2276.443807563775,3,1,2
31,17,4949.220166229568,4,1,2
35,9,2575.2807656262,3,1,2
1,14,3946.16985451593,2,1,2
78,3,1088.597408145824,3,1,2
4,6,1625.26828320438,3,1,2
10,9,2091.054778123016,3,1,2
21,6,1663.8891126741769,3,1,2
24,7,2210.972424617164,3,0,0
133,2,409.5930964761699,0,0,3
52,14,3711.0864767934804,2,1,2
47,9,2137.15148003742,3,1,2
31,10,3454.2335814970256,3,1,2
141,1,244.331689084763,0,0,3
6,8,2073.027697240161,3,1,2
48,12,3113.354966323907,2,1,2
95,12,3607.9482872755243,2,1,1
1,11,3714.364096210547,2,1,2
20,5,1558.736007555875,3,1,2
2,17,4623.0330826940835,4,1,2
9,6,1761.5402393477932,3,0,0
7,13,3663.316244370032,2,1,2
3,11,2181.5653727758877,3,1,2
2,9,2488.510290945548,3,1,2
10,12,3591.4328474987483,2,1,2
11,9,2620.690081119732,2,1,2
39,5,1148.039651217954,3,1,2
13,10,2435.28938254927,3,1,2
15,10,3172.4209708747962,2,1,2
13,2,821.281790889519,3,1,2
8,11,2874.635116150949,2,1,2
41,6,979.878604225398,3,1,2
10,15,3630.238454724742,2,0,0
77,8,1935.9690034397,3,1,2
5,11,2606.0868833235327,2,1,2
57,11,2657.4354814745748,2,1,2
4,9,2768.60985746199,2,1,2
0,10,3183.951719583349,2,1,2
5,17,4547.941080850129,4,1,2
7,12,2886.9153300764324,2,0,0
42,13,3509.600941612715,2,1,2
38,11,2569.223557491483,2,1,2
29,6,1552.4826324592104,3,0,0
19,14,4541.45427592909,1,1,2
33,14,3305.6732686308223,2,1,2
92,1,318.237374782901,0,0,3
163,2,528.4267059138384,0,0,3
6,11,2906.5730436255103,2,1,2
60,7,2037.9348960570069,3,1,2
47,7,1610.0355746786709,3,1,2
90,3,888.6239908632429,0,1,2
26,7,2101.7378046226318,3,1,2
22,7,1542.4268679947036,3,1,2
9,9,2692.390576184389,2,1,2
3,3,490.690571127234,3,0,0
82,6,2119.341373016907,3,1,2
51,9,2861.391449141794,3,1,2
22,9,2210.813879494602,3,1,2
131,2,471.19670381830906,0,1,1
6,13,3789.825256984362,2,1,2
35,5,914.9879886489083,0,1,2
54,12,2450.2055357454037,3,1,2
34,5,1544.260871283266,3,0,0
12,8,2242.678634465644,3,1,2
55,5,1181.2218537149563,3,1,2
8,15,4535.914366936051,1,1,2
36,11,3311.415284604986,2,1,2
36,10,2942.456973668143,3,1,2
7,14,4039.0477226821963,2,1,2
18,14,3352.6642083501647,2,1,2
34,12,3307.5726859955207,2,1,2
9,19,5573.216862239841,4,1,2
20,6,1951.6200380654193,3,1,2
139,5,1368.310020204118,3,1,1
18,13,3496.625916671689,2,1,2
17,3,320.461492580396,3,1,2
6,14,4191.928606863382,2,1,2
23,1,362.426580512241,3,1,2
46,10,2121.7989587352786,3,1,2
23,4,1131.7733649331142,3,0,0
101,2,461.93606488794296,0,1,1
2,5,1962.672180392968,3,0,0
4,14,4466.191830608428,2,1,2
21,11,3527.671646480759,2,1,2
61,8,2164.0001332050274,3,1,2
57,5,878.2397687206376,0,0,0
31,7,1696.8645642744475,3,0,0
68,10,2831.581831668563,3,1,2
3,14,4083.850764118484,2,1,2
19,6,1295.2290906284027,3,1,2
4,10,3377.8463892276386,2,1,2
57,14,4059.9527694278736,2,0,0
55,9,2487.610360061728,3,1,2
6,4,1411.8532820837063,3,1,2
6,12,3884.6191020963133,2,0,0
88,7,2294.355472359754,3,1,2
8,11,3413.3248821951347,2,1,2
11,7,1649.142459861978,3,1,2
11,16,4414.433893739327,1,1,2
19,5,1097.7524223867467,3,1,2
14,5,1226.069658326191,3,1,2
1,12,3285.7336057485018,2,1,2
62,3,674.762617507613,0,1,2
5,4,677.344796817031,3,1,2
10,16,3633.735796719608,1,1,2
89,9,2700.191298734574,3,1,2
79,5,1281.5335952578187,3,0,0
16,8,2452.57584710294,3,1,2
20,12,2637.7281877470514,2,1,2
17,11,3976.5561525209387,2,1,2
11,11,2726.437625569487,2,1,2
58,2,548.804184441479,0,0,0
13,12,3183.580289820946,2,1,2
74,6,1384.4771410215578,3,1,2
59,7,1921.764826223858,3,1,2
20,5,1627.041644010858,3,0,0
33,4,1026.5688934195,3,1,2
24,12,3198.484430372272,2,1,2
8,5,1691.763555922043,3,1,2
10,7,1323.1070731240784,3,1,2
4,11,3827.4954860308235,2,1,2
50,15,3669.323016469355,2,1,2
74,10,3092.7914264781352,3,1,2
24,9,2773.279095977263,2,1,2
56,10,2828.793160431819,3,1,2
46,13,4000.057051085198,2,1,2
54,8,2412.727136265529,3,1,2
47,11,3518.491494375595,2,1,2
43,2,444.7866931527504,0,1,2
38,11,3337.166753713309,2,1,2
63,3,902.161167085671,0,1,2
4,10,2994.264443589193,2,1,2
0,12,4038.08778306741,2,1,2
5,12,2867.0541302761085,2,1,2
8,16,5012.2436914216705,4,1,2
75,4,987.3261286353003,0,1,2
22,1,121.207073397941,3,1,2
39,5,1372.3132779928362,3,1,2
155,3,1118.936834353028,0,0,3
178,1,148.693943316533,0,1,1
74,10,3301.899400519639,3,1,2
47,10,2733.005560377103,3,1,2
25,8,1741.2064726075464,3,1,2
73,6,1609.164817659595,3,1,2
40,15,4373.158940442054,2,1,2
67,9,3028.700234613098,3,1,2
12,9,2249.5487257012473,3,1,2
94,5,1958.499022529236,3,1,1
19,8,2702.722905693662,2,1,2
17,12,3785.677434854417,2,1,2
8,3,222.3444439558139,3,0,0
4,4,692.1096817433889,3,0,0
30,5,1035.6960976229714,3,0,0
1,7,1700.43820375021,3,1,2
21,5,1014.8941351358517,3,1,2
2,15,4276.783601363101,2,1,2
3,8,2220.6019016203545,3,1,2
25,7,1758.0089130771257,3,1,2
23,7,2172.140206762128,3,1,2
8,11,2833.3106513270905,2,1,2
19,13,3637.8208991373954,2,1,2
12,13,3651.6676941957867,2,1,2
18,1,98.2450348933744,3,0,0
9,15,3784.0900714925183,2,1,2
8,9,2392.869361061703,3,1,2
11,5,1756.900878818671,3,1,2
21,7,1767.7833311572538,3,1,2
34,8,2111.418437420608,3,0,0
3,10,2577.511688520287,2,1,2
5,17,4115.71575873024,1,1,2
33,10,2029.0959795473618,3,1,2
27,12,3312.731830930359,2,1,2
10,7,1930.2323869847,3,1,2
55,14,4006.3872035177446,2,1,2
12,14,3220.277482797768,2,1,2
53,16,3407.2866932770507,1,1,2
9,12,3259.6998774894246,2,1,2
0,12,2492.5634894302716,3,1,2
17,2,915.438913818425,3,0,0
63,2,245.1027960100697,0,0,0
22,5,1473.043512330644,3,1,2
16,5,1307.054232243137,3,0,0
25,11,3255.709669748555,2,1,2
37,4,571.552066078488,0,0,0
62,7,1641.640940689814,3,1,2
5,4,1272.594256641718,3,0,0
20,12,3688.676861335464,2,1,2
26,12,3234.087742926464,2,1,2
24,5,1335.795047989232,3,1,2
62,6,2036.614383373515,3,1,2
19,9,2093.1651016235796,3,1,2
3,3,669.3719766125831,3,0,0
35,8,2608.663988302823,3,1,2
27,3,994.760864787496,3,1,2
25,4,1431.2242505231188,3,1,2
6,8,1836.60509620665,3,1,2
22,17,3856.3424318309826,1,1,2
27,10,3211.747708755729,2,1,2
18,14,3585.9967573157746,2,1,2
9,13,2816.9935327225417,2,1,2
16,8,2227.145721662023,3,1,2
29,9,2484.8119339268947,3,1,2
15,4,615.448097747084,3,0,0
99,4,1225.623638789832,3,1,1
29,11,2937.345978359379,2,1,2
15,4,1055.237123067672,3,1,2
38,12,3711.5174948951203,2,0,0
59,7,2122.37644600372,3,1,2
49,16,5426.722381090314,4,1,2
26,7,1592.086145648241,3,1,2
27,4,996.444271690249,3,1,2
10,1,156.340809972116,3,1,2
12,12,2551.4683896405054,2,1,2
36,13,3362.321472982454,2,1,2
20,13,3681.7893764943838,2,1,2
23,10,2713.0097065259033,2,1,2
20,11,3260.1401739817175,2,1,2
17,10,2273.3896255853506,3,1,2
80,1,187.66318322193,0,0,0
71,16,4689.68526815055,1,1,2
19,14,2890.218064464807,2,1,2
102,7,1558.7639443929384,3,1,1
15,2,361.765085226058,3,0,0
37,7,1984.0423871394644,3,0,0
4,6,1115.5255231697008,3,0,0
14,8,1933.365625762355,3,1,2
18,8,2767.5236842135982,2,1,2
24,15,4794.526814885276,1,1,2
5,9,2013.2424780511924,3,1,2
0,13,3383.60580491515,2,1,2
1,10,2749.6862582275216,2,1,2
9,2,455.821787139239,3,1,2
44,4,1233.851032300427,3,1,2
100,4,1072.4127789608772,3,1,1
177,2,207.61357539908138,0,0,3
4,14,3396.203148345896,2,1,2
172,2,457.981978299737,0,1,1
11,1,70.190859891692,3,0,0
12,9,3138.861925232751,2,1,2
16,11,3099.7524166282847,2,1,2
22,13,2879.9263388327176,2,1,2
69,3,866.876248358134,0,1,2
33,9,2311.15309104675,3,1,2
2,9,2505.2582636141674,2,1,2
14,6,2012.641908703773,3,1,2
3,3,618.6728145664199,3,1,2
18,4,974.910209399489,3,1,2
